Economics,https://en.wikipedia.org/wiki/History_of_economic_thought,"In the 16th century the Jesuit School of Salamanca in Spain develop economic theory to a high level, only to have their contributions[ clarification need] forgotten until the 20th century.",0
Stone Age,https://en.wikipedia.org/wiki/Stone_Age,"Useful as it have be, the concept of the Stone Age have its limitations. The date range of this period be ambiguous, dispute, and variable accord to the region in question. While it be possible to speak of a general'stone age' period for the whole of humanity, some groups never develop metal-smelting technology, so remain in a'stone age' until they encounter technologically developed cultures. The term be innovate to describe the archaeological cultures of Europe. It may not always be the best in relation to regions such as some parts of the Indies and Oceania, where farmers or hunter-gatherers use stone for tools until European colonisation begin.",0
Agriculture,https://en.wikipedia.org/wiki/History_of_agriculture,"The civilization of Ancient Egypt be indebted to the Nile River and its dependable seasonal flooding. The river's predictability and the fertile soil allow the Egyptians to build an empire on the basis of great agricultural wealth. Egyptians be among the first peoples to practice agriculture on a large scale, start in the pre-dynastic period from the end of the Paleolithic into the Neolithic, between around 10,000 and 4,000 BC.[ 37] This be make possible with the development of basin irrigation.[ 38] Their staple food crops be grains such as wheat and barley, alongside industrial crops such as flax and papyrus.[ 37]",0
Architecture,https://en.wikipedia.org/wiki/History_of_architecture,"The development from Medieval architecture concerned the way geometry mediated between the intangibility of light and the tangibility of the material as a way of relating divine creation to mortal existence. This relationship was changed in some measure by the invention of Perspective which brought a sense of infinity into the realm of human comprehension through the new representations of the horizon, evidenced in the expanses of space opened up in Renaissance painting, and helped shape new humanist thought.",1
Scientific method,https://en.wikipedia.org/wiki/History_of_scientific_method,"William Whewell( 1794–1866) regard his History of the Inductive Sciences, from the Earliest to the Present Time( 1837) to be an introduction to the Philosophy of the Inductive Sciences( 1840) which analyze the method exemplify in the formation of ideas. Whewell attempt to follow Bacon's plan for discovery of an effectual art of discovery. He name the hypothetico-deductive method( which Encyclopædia Britannica credit to Newton[ 86]); Whewell also coin the term scientist. Whewell examine ideas and attempts to construct science by unite ideas to facts. He analyse induction into three steps:",0
Pseudoscience,https://en.wikipedia.org/wiki/History_of_pseudoscience,"At the beginning of the 21st century, a variety of pseudoscientific theories remain popular.",0
Computer science,https://en.wikipedia.org/wiki/History_of_computer_science,"In 1946, a model for computer architecture be introduce and become know as Von Neumann architecture. Since 1950, the von Neumann model provide uniformity in subsequent computer designs. The von Neumann architecture be consider innovative as it introduce an idea of allow machine instructions and data to share memory space.[ citation need] The von Neumann model be compose of three major parts, the arithmetic logic unit( ALU), the memory, and the instruction processing unit( IPU). In von Neumann machine design, the IPU pass addresses to memory, and memory, in turn, be rout either back to the IPU if an instruction be be fetch or to the ALU if data be be fetch.[ 18]",0
Australia,https://en.wikipedia.org/wiki/History_of_Australia,"In 1769, Lieutenant James Cook in command of the HMS Endeavour, travelled to Tahiti to observe and record the transit of Venus. Cook also carried secret Admiralty instructions to locate the supposed Southern Continent: ""There is reason to imagine that a continent, or land of great extent, may be found to the southward of the track of former navigators.""[95] This continent was not found, a disappointment to Alexander Dalrymple and his fellow members of the Royal Society who had urged the Admiralty to undertake this mission.[96] Cook decided to survey the east coast of New Holland, the only major part of that continent that had not been charted by Dutch navigators.[97]",1
Copper Age,https://en.wikipedia.org/wiki/Copper_Age,"An archaeological site in Serbia contains the oldest securely dated evidence of copper making from 7,500 years ago. The find in June 2010 extends the known record of copper smelting by about 800 years, and suggests that copper smelting may have been invented in separate parts of Asia and Europe at that time rather than spreading from a single source.[3] In Serbia, a copper axe was found at Prokuplje, which indicates that humans were using metals in Europe by 7,500 years ago (~5,500 BCE), many years earlier than previously believed.[6] Knowledge of the use of copper was far more widespread than the metal itself. The European Battle Axe culture used stone axes modeled on copper axes, even with imitation ""mold marks"" carved in the stone.[7] Ötzi the Iceman, who was found in the Ötztal Alps in 1991 and whose remains were dated to about 3300 BCE, was found with a Mondsee copper axe.",1
Scientific Revolution,https://en.wikipedia.org/wiki/Scientific_revolution,"The French establish the Academy of Sciences in 1666. In contrast to the private origins of its British counterpart, the Academy be found as a government body by Jean-Baptiste Colbert. Its rules be set down in 1699 by King Louis XIV, when it receive the name of'Royal Academy of Sciences' and be instal in the Louvre in Paris.",0
Antarctica,https://en.wikipedia.org/wiki/History_of_Antarctica,"Ferdinand Magellan, who passed through the Straits of Magellan in 1520, assumed that the islands of Tierra del Fuego to the south were an extension of this unknown southern land, and it appeared as such on a map by Ortelius: Terra australis recenter inventa sed nondum plene cognita (""Southern land recently discovered but not yet fully known"").[citation needed]",1
In the Middle Ages,https://en.wikipedia.org/wiki/Science_in_the_Middle_Ages,"The Jesuit China missions of the 16th and 17th centuries ""learned to appreciate the scientific achievements of this ancient culture and made them known in Europe. Through their correspondence European scientists first learned about the Chinese science and culture.""[51] Western academic thought on the history of Chinese technology and science was galvanized by the work of Joseph Needham and the Needham Research Institute. Among the technological accomplishments of China were, according to the British scholar Needham, early seismological detectors (Zhang Heng in the 2nd century), the water-powered celestial globe (Zhang Heng), matches, the independent invention of the decimal system, dry docks, sliding calipers, the double-action piston pump, cast iron, the blast furnace, the iron plough, the multi-tube seed drill, the wheelbarrow, the suspension bridge, the winnowing machine, the rotary fan, the parachute, natural gas as fuel, the raised-relief map, the propeller, the crossbow, and a solid fuel rocket, the multistage rocket, the horse collar, along with contributions in logic, astronomy, medicine, and other fields.",1
Modern history,https://en.wikipedia.org/wiki/Modern_history,"Sigmund Freud is renowned for his redefinition of sexual desire as the primary motivational energy of human life, as well as his therapeutic techniques, including the use of free association, his theory of transference in the therapeutic relationship, and the interpretation of dreams as sources of insight into unconscious desires.",1
Scientific Revolution,https://en.wikipedia.org/wiki/Scientific_revolution,"Mid-20th century historian Herbert Butterfield was less disconcerted, but nevertheless saw the change as fundamental:",1
Psychology,https://en.wikipedia.org/wiki/History_of_psychology,"Phrenology began as ""organology"", a theory of brain structure developed by the German physician, Franz Joseph Gall (1758–1828). Gall argued that the brain is divided into a large number of functional ""organs"", each responsible for particular human mental abilities and dispositions – hope, love, spirituality, greed, language, the abilities to detect the size, form, and color of objects, etc. He argued that the larger each of these organs are, the greater the power of the corresponding mental trait. Further, he argued that one could detect the sizes of the organs in a given individual by feeling the surface of that person's skull. Gall's ultra-localizationist position with respect to the brain was soon attacked, most notably by French anatomist Pierre Flourens (1794–1867), who conducted ablation studies (on chickens) which purported to demonstrate little or no cerebral localization of function. Although Gall had been a serious (if misguided) researcher, his theory was taken by his assistant, Johann Gaspar Spurzheim (1776–1832), and developed into the profitable, popular enterprise of phrenology, which soon spawned, especially in Britain, a thriving industry of independent practitioners. In the hands of Scottish religious leader George Combe (1788–1858) (whose book The Constitution of Man was one of the best-sellers of the century), phrenology became strongly associated with political reform movements and egalitarian principles (see, e.g., Shapin, 1975; but also see van Wyhe, 2004). Phrenology soon spread to America as well, where itinerant practical phrenologists assessed the mental well-being of willing customers (see Sokal, 2001).",1
Mathematics,https://en.wikipedia.org/wiki/History_of_mathematics,"In the late 11th century, Omar Khayyam wrote Discussions of the Difficulties in Euclid, a book about what he perceived as flaws in Euclid's Elements, especially the parallel postulate. He was also the first to find the general geometric solution to cubic equations. He was also very influential in calendar reform.[citation needed]",1
Computing,https://en.wikipedia.org/wiki/History_of_computing,"In the 5th century BC in ancient India, the grammarian Pāṇini formulated the grammar of Sanskrit in 3959 rules known as the Ashtadhyayi which was highly systematized and technical. Panini used metarules, transformations and recursions.[3]",1
Renaissance,https://en.wikipedia.org/wiki/Renaissance,"The Renaissance in Northern Europe have be term the `` Northern Renaissance''. While Renaissance ideas be move north from Italy, there be a simultaneous southward spread of some areas of innovation, particularly in music.[ 75] The music of the 15th century Burgundian School define the beginning of the Renaissance in music, and the polyphony of the Netherlanders, as it move with the musicians themselves into Italy, form the core of the first true international style in music since the standardization of Gregorian Chant in the 9th century.[ 75] The culmination of the Netherlandish school be in the music of the Italian composer Palestrina. At the end of the 16th century Italy again become a center of musical innovation, with the development of the polychoral style of the Venetian School, which spread northward into Germany around 1600.",0
Asia,https://en.wikipedia.org/wiki/History_of_Asia,"By 960, most of China had been reunited under the Song dynasty, although it lost territories in the north and could not defeat one of the nomadic tribes there—the Liao dynasty of the highly sinicized Khitan people. From then on, the Song would have to pay tribute to avoid invasion and thus set the precedent for other nomadic kingdoms to oppress them. The Song also saw the revival of Confucianism in the form of Neo-Confucianism. This had the effect of putting the Confucian scholars at a higher status than aristocrats or Buddhists and also intensified the reduction of power in women. The infamous practice of foot binding developed in this period as a result. Eventually the Liao dynasty in the north was overthrown by the Jin dynasty of the Manchu-related Jurchen people. The new Jin kingdom invaded northern China, leaving the Song to flee farther south and creating the Southern Song dynasty in 1126. There, cultural life flourished.",1
Iron Age,https://en.wikipedia.org/wiki/Iron_Age,"Smelted iron appears sporadically in the archeological record from the middle Bronze Age. While terrestrial iron is naturally abundant, its high melting point of 1,538 °C placed it out of reach of common use until the end of the second millennium BC. Tin's melting point of 231.9 °C and copper's still moderate melting point of 1,085 °C placed them within the capabilities of the Neolithic pottery kilns, which date back to 6000 BC and were able to produce temperatures greater than 900 °C.[4] In addition to specially designed furnaces, ancient iron production needed to develop complex procedures for the removal of impurities, for regulating the admixture of carbon in combination with hot-working to achieve a useful balance of hardness and strength (steel), and for adding alloys to prevent rust; see Ferrous metallurgy.",1
Oceania,https://en.wikipedia.org/wiki/History_of_Oceania,"A successive European claim occur in 1828, when the Netherlands formally claim the western half of the island as Netherlands New Guinea. In 1883, follow a short-lived French annexation of New Ireland, the British colony of Queensland annex south-eastern New Guinea. However, the Queensland government's superiors in the United Kingdom revoke the claim, and( formally) assume direct responsibility in 1884, when Germany claim north-eastern New Guinea as the protectorate of German New Guinea( also call Kaiser-Wilhelmsland).",0
Africa,https://en.wikipedia.org/wiki/History_of_Africa,"Increases in urbanization and in the area under cultivation during Roman rule cause wholesale dislocations of the Berber society, force nomad tribes to settle or to move from their traditional rangelands. Sedentary tribes lose their autonomy and connection with the land. Berber opposition to the Roman presence be nearly constant. The Roman emperor Trajan establish a frontier in the south by encircle the Aurès and Nemencha mountains and build a line of forts from Vescera( modern Biskra) to Ad Majores( Hennchir Besseriani, southeast of Biskra). The defensive line extend at least as far as Castellum Dimmidi( modern Messaâd, southwest of Biskra), Roman Algeria's southernmost fort. Romans settle and develop the area around Sitifis( modern Sétif) in the 2nd century, but farther west the influence of Rome do not extend beyond the coast and principal military roads until much later.[ citation need]",0
Europe,https://en.wikipedia.org/wiki/History_of_Europe,"Most European states have become constitutional( rather than absolute) monarchies by 1871, and Germany and Italy merge many small city-states to become united nation-states. Germany in particular increasingly dominate the continent in terms of economics and political power. Meanwhile, on a global scale, Great Britain, with its far-flung British Empire, unmatched Royal Navy, and powerful bankers, become the world's first global power. The sun never set on its territories, while an informal empire operate through British financiers, entrepreneurs, traders and engineers who establish operations in many countries, and largely dominate Latin America. The British be especially famous for financing and construct railways around the world.[ 103]",0
In the Middle Ages,https://en.wikipedia.org/wiki/Science_in_the_Middle_Ages,"In medicine, Hippocrates (c. 460 BC – c. 370 BC) and his followers were the first to describe many diseases and medical conditions and developed the Hippocratic Oath for physicians, still relevant and in use today. Herophilos (335–280 BC) was the first to base his conclusions on dissection of the human body and to describe the nervous system. Galen (129 – c. 200 AD) performed many audacious operations—including brain and eye surgeries— that were not tried again for almost two millennia.",1
The Americas,https://en.wikipedia.org/wiki/History_of_the_Americas,"Teotihuacan( 4th century BCE- 7/8th century CE) be both a city, and an empire of the same name, which, at its zenith between 150 and the 5th century, cover most of Mesoamerica.",0
Psychology,https://en.wikipedia.org/wiki/History_of_psychology,"In 1876, Ribot found Revue Philosophique( the same year as Mind be found in Britain), which for the next generation would be virtually the only French outlet for the `` new'' psychology( Plas, 1997). Although not a working experimentalist himself, Ribot's many books be to have profound influence on the next generation of psychologists. These include especially his L'Hérédité Psychologique( 1873) and La Psychologie Allemande Contemporaine( 1879). In the 1880s, Ribot's interests turn to psychopathology, write books on disorders of memory( 1881), will( 1883), and personality( 1885), and where he attempt to bring to these topics the insights of general psychology. Although in 1881 he lose a Sorbonne professorship in the History of Psychological Doctrines to traditionalist Jules Soury( 1842–1915), from 1885 to 1889 he teach experimental psychology at the Sorbonne. In 1889 he be award a chair at the Collège de France in Experimental and Comparative Psychology, which he hold until 1896( Nicolas, 2002).",0
Africa,https://en.wikipedia.org/wiki/History_of_Africa,"Egypt under the Fatimid Caliphate was prosperous. Dams and canals were repaired, and wheat, barley, flax, and cotton production increased. Egypt became a major producer of linen and cotton cloth. Its Mediterranean and Red Sea trade increased. Egypt also minted a gold currency called the Fatimid dinar, which was used for international trade. The bulk of revenues came from taxing the fellahin (peasant farmers), and taxes were high. Tax collecting was leased to Berber overlords, who were soldiers who had taken part in the Fatimid conquest in 969 CE. The overlords paid a share to the caliphs and retained what was left. Eventually, they became landlords and constituted a settled land aristocracy.[114]",1
Painting,https://en.wikipedia.org/wiki/History_of_painting,"William Hogarth help develop a theoretical foundation for Rococo beauty. Though not intentionally reference the movement, he argue in his Analysis of Beauty( 1753) that the undulating lines and S-curves prominent in Rococo be the basis for grace and beauty in art or nature( unlike the straight line or the circle in Classicism). The beginning of the end for Rococo come in the early 1760s as figures like Voltaire and Jacques-François Blondel begin to voice their criticism of the superficiality and degeneracy of the art. Blondel decry the `` ridiculous jumble of shells, dragons, reeds, palm-trees and plants'' in contemporary interiors.[ 40] By 1785, Rococo have pass out of fashion in France, replace by the order and seriousness of Neoclassical artists like Jacques-Louis David.",0
Film,https://en.wikipedia.org/wiki/History_of_film,"The first eleven years of motion pictures show the cinema move from a novelty to an establish large-scale entertainment industry. The films represent a movement from films consist of one shot, completely make by one person with a few assistants, towards films several minutes long consisting of several shots, which be make by large companies in something like industrial conditions.",0
Industrial Age,https://en.wikipedia.org/wiki/Industrial_Revolution,"The Industrial Revolution lead to a population increase but the chances of survive childhood do not improve throughout the Industrial Revolution, although infant mortality rates be reduce markedly.[ 102][ 103] There be still limited opportunity for education and children be expect to work. Employers could pay a child less than an adult even though their productivity be comparable; there be no need for strength to operate an industrial machine, and since the industrial system be completely new, there be no experienced adult labourers. This make child labour the labour of choice for manufacturing in the early phases of the Industrial Revolution between the 18th and 19th centuries. In England and Scotland in 1788, two-thirds of the workers in 143 water-powered cotton mills be describe as children.[ 104]",0
Australia,https://en.wikipedia.org/wiki/History_of_Australia,"Alternatively, in 1999, the Premier of New South Wales, Bob Carr, dismiss the Eureka Stockade as a `` protest without consequence''.[ 191] During the 2004 Australian federal election, Deputy Prime Minister John Anderson state his view that `` I think people have try to make too much of the Eureka Stockade ... try to give it a credibility and standing that it probably do n't enjoy. ``[ 192]",0
Ancient history,https://en.wikipedia.org/wiki/Ancient_history,"Parthia was an Iranian civilization situated in the northeastern part of modern Iran. Their power was based on a combination of the guerrilla warfare of a mounted nomadic tribe, with organizational skills to build and administer a vast empire – even though it never matched in power and extent the Persian empires that preceded and followed it. The Parthian Empire was led by the Arsacid dynasty, which reunited and ruled over significant portions of the Near East and beyond, after defeating and disposing the Hellenistic Seleucid Empire, beginning in the late 3rd century BC. It was the third native dynasty of ancient Iran (after the Median and the Achaemenid dynasties). Parthia had many wars with the Roman Republic (and subsequently the Roman Empire), which marked the start of what would be over 700 years of frequent Roman-Persian Wars.",1
Chemistry,https://en.wikipedia.org/wiki/History_of_chemistry,"In 1924, French quantum physicist Louis de Broglie publish his thesis, in which he introduce a revolutionary theory of electron waves base on wave–particle duality in his thesis. In his time, the wave and particle interpretations of light and matter be see as be at odds with one another, but de Broglie suggest that these seemingly different characteristics be instead the same behavior observe from different perspectives — that particles can behave like waves, and waves( radiation) can behave like particles. Broglie's proposal offer an explanation of the restriction motion of electrons within the atom. The first publications of Broglie's idea of `` matter waves'' have draw little attention from other physicists, but a copy of his doctoral thesis chance to reach Einstein, whose response be enthusiastic. Einstein stress the importance of Broglie's work both explicitly and by build further on it.",0
Sociology,https://en.wikipedia.org/wiki/History_of_sociology,"Sociology as a scholarly discipline emerge primarily out of enlightenment thought, shortly after the French Revolution, as a positivist science of society. Its genesis owe to various key movements in the philosophy of science and the philosophy of knowledge. Social analysis in a broader sense, however, have origins in the common stock of philosophy and necessarily pre-dates the field. Modern academic sociology arise as a reaction to modernity, capitalism, urbanization, rationalization, secularization, colonization and imperialism. Late 19th century sociology demonstrate a particularly strong interest in the emergence of the modern nation state; its constituent institutions, its units of socialization, and its means of surveillance. An emphasis on the concept of modernity, rather than the Enlightenment, often distinguish sociological discourse from that of classical political philosophy.[ 1]",0
The Americas,https://en.wikipedia.org/wiki/History_of_the_Americas,"Long-distance trading do not prevent warfare and displacement among the indigenous peoples, and their oral histories tell of numerous migrations to the historic territories where Europeans encounter them. The Iroquois invade and attack tribes in the Ohio River area of present-day Kentucky and claim the hunting grounds. Historians have place these events as occur as early as the 13th century, or in the 17th century Beaver Wars.[ 23]",0
History of China,https://en.wikipedia.org/wiki/History_of_China,"In the 1920s, Sun Yat-sen established a revolutionary base in south China, and set out to unite the fragmented nation. With assistance from the Soviet Union (themselves fresh from a socialist uprising), he entered into an alliance with the fledgling Communist Party of China. After Sun's death from cancer in 1925, one of his protégés, Chiang Kai-shek, seized control of the Kuomintang (Nationalist Party or KMT) and succeeded in bringing most of south and central China under its rule in a military campaign known as the Northern Expedition (1926–1927). Having defeated the warlords in south and central China by military force, Chiang was able to secure the nominal allegiance of the warlords in the North. In 1927, Chiang turned on the CPC and relentlessly chased the CPC armies and its leaders from their bases in southern and eastern China. In 1934, driven from their mountain bases such as the Chinese Soviet Republic, the CPC forces embarked on the Long March across China's most desolate terrain to the northwest, where they established a guerrilla base at Yan'an in Shaanxi Province. During the Long March, the communists reorganized under a new leader, Mao Zedong (Mao Tse-tung).",1
Africa,https://en.wikipedia.org/wiki/History_of_Africa,"The Igbo live east of the delta( but with the Anioma on the west of the Niger River). The Kingdom of Nri rise in the 9th century, with the Eze Nri be its leader. It be a political entity compose of villages, and each village be autonomous and independent with its own territory and name, each recognize by its neighbors. Villages be democratic with all males and sometimes females a part of the decision-making process. Graves at Igbo-Ukwu( 800 CE) contain brass artifacts of local manufacture and glass beads from Egypt or India, indicative of extraregional trade.[ 196][ 197]",0
Scientific Revolution,https://en.wikipedia.org/wiki/Scientific_revolution,"In the 20th century, Alexandre Koyré introduce the term `` scientific revolution'', center his analysis on Galileo. The term be popularize by Butterfield in his Origins of Modern Science. Thomas Kuhn's 1962 work The Structure of Scientific Revolutions emphasize that different theoretical frameworks—such as Einstein's relativity theory and Newton's theory of gravity, which it replaced— can not be directly compare.",0
History of China,https://en.wikipedia.org/wiki/History_of_China,"Within the Liao Empire, the Jurchen tribes revolted against their overlords to establish the Jin dynasty in 1115. In 1125, the devastating Jin cataphract annihilated the Liao dynasty, while remnants of Liao court members fled to Central Asia to found the Qara Khitai Empire (Western Liao Dynasty). Jin's invasion of the Song dynasty followed swiftly. In 1127, Kaifeng was sacked, a massive catastrophe known as the Jingkang Incident, ending the Northern Song Dynasty. Later the entire north of China was conquered. The survived members of Song court regrouped in the new capital city of Hangzhou, and initiated the Southern Song dynasty, which ruled territories south of the Huai River. In the ensuing years, the territory and population of China were divided between the Song dynasty, the Jin dynasty and the Western Xia dynasty. The era ended with the Mongol conquest, as Western Xia fell in 1227, the Jin dynasty in 1234, and finally the Southern Song dynasty in 1279.",1
Agriculture,https://en.wikipedia.org/wiki/History_of_agriculture,"The mechanisation and rationalisation of agriculture was another important factor. Robert Bakewell and Thomas Coke introduced selective breeding, and initiated a process of inbreeding to maximise desirable traits from the mid 18th century, such as the New Leicester sheep. Machines were invented to improve the efficiency of various agricultural operation, such as Jethro Tull's seed drill of 1701 that mechanised seeding at the correct depth and spacing and Andrew Meikle's threshing machine of 1784. Ploughs were steadily improved, from Joseph Foljambe's Rotherham iron plough in 1730[106] to James Small's improved ""Scots Plough"" metal in 1763. In 1789 Ransomes, Sims & Jefferies was producing 86 plough models for different soils.[107] Powered farm machinery began with Richard Trevithick's stationary steam engine, used to drive a threshing machine, in 1812.[108] Mechanisation spread to other farm uses through the 19th century. The first petrol-driven tractor was built in America by John Froelich in 1892.[109]",1
Age of Enlightenment,https://en.wikipedia.org/wiki/Age_of_Enlightenment,"In Russia, the government begin to actively encourage the proliferation of arts and sciences in the mid-18th century. This era produce the first Russian university, library, theatre, public museum, and independent press. Like other enlightened despots, Catherine the Great play a key role in foster the arts, sciences, and education. She use her own interpretation of Enlightenment ideals, assist by notable international experts such as Voltaire( by correspondence) and, in residence, world class scientists such as Leonhard Euler and Peter Simon Pallas. The national Enlightenment differ from its Western European counterpart in that it promote further modernization of all aspects of Russian life and be concern with attack the institution of serfdom in Russia. The Russian enlightenment center on the individual instead of societal enlightenment and encourage the living of an enlightened life.[ 86][ 87]",0
Oceania,https://en.wikipedia.org/wiki/History_of_Oceania,"The Asian and Pacific Theatre of World War I was a conquest of German colonial possession in the Pacific Ocean and China. The most significant military action was the Siege of Tsingtao in what is now China, but smaller actions were also fought at Battle of Bita Paka and Siege of Toma in German New Guinea.",1
History of India,https://en.wikipedia.org/wiki/History_of_India,"The British Indian territories gained independence in 1947, after being partitioned into the Union of India and Dominion of Pakistan. Following the controversial division of pre-partition Punjab and Bengal, rioting broke out between Sikhs, Hindus and Muslims in these provinces and spread to several other parts of India, leaving some 500,000 dead.[379] Also, this period saw one of the largest mass migrations ever recorded in modern history, with a total of 12 million Hindus, Sikhs and Muslims moving between the newly created nations of India and Pakistan (which gained independence on 15 and 14 August 1947 respectively).[379] In 1971, Bangladesh, formerly East Pakistan and East Bengal, seceded from Pakistan.",1
Industrial Age,https://en.wikipedia.org/wiki/Industrial_Revolution,"The rapid introduction of railways followed the 1829 Rainhill Trials, which demonstrated Robert Stephenson's successful locomotive design and the 1828 development of Hot blast, which dramatically reduced the fuel consumption of making iron and increased the capacity the blast furnace.",1
Australia,https://en.wikipedia.org/wiki/History_of_Australia,Conflict and disease,0
Psychology,https://en.wikipedia.org/wiki/History_of_psychology,Jung insist on an empirical psychology on which theories must be base on facts and not on the psychologist's projections or expectations.,0
In Classical Antiquity,https://en.wikipedia.org/wiki/History_of_science_in_Classical_Antiquity,"Astronomers like Hipparchus( c. 190 – c. 120 BC) build upon the measurements of the Babylonian astronomers before him, to measure the precession of the Earth. Pliny reports that Hipparchus produce the first systematic star catalog after he observe a new star( it be uncertain whether this be a nova or a comet) and wish to preserve astronomical record of the stars, so that other new stars could be discover.[ 23] It have recently be claim that a celestial globe base on Hipparchus's star catalog sit atop the broad shoulders of a large 2nd-century Roman statue know as the Farnese Atlas.[ 24]",0
Eurasia,https://en.wikipedia.org/wiki/History_of_Eurasia,"In the beginning of the last ice age a supervolcano erupt in Indonesia sometime between 75000- 70000 BP. Theory state the effects of the eruption cause global climatic changes for many years, effectively obliterate most of the earlier cultures. Y-chromosomal Adam( 90000- 60000 BP, date data) be initially date here. Neanderthals survive this abrupt change in the environment, so it's possible for other human groups too. According to the theory humans survive in Africa, and begin to resettle areas north, as the effects of the eruption slowly vanish. Upper Paleolithic revolution begin after this extreme event, the earliest finds be date c.50000 BCE.",0
Ancient Egypt,https://en.wikipedia.org/wiki/Ancient_Egypt,"The ancient Egyptians engaged in trade with their foreign neighbors to obtain rare, exotic goods not found in Egypt. In the Predynastic Period, they established trade with Nubia to obtain gold and incense. They also established trade with Palestine, as evidenced by Palestinian-style oil jugs found in the burials of the First Dynasty pharaohs.[117] An Egyptian colony stationed in southern Canaan dates to slightly before the First Dynasty.[118] Narmer had Egyptian pottery produced in Canaan and exported back to Egypt.[119]",1
Scientific Revolution,https://en.wikipedia.org/wiki/Scientific_revolution,"Boyle be also credit for his landmark publication The Sceptical Chymist in 1661, which be see as a cornerstone book in the field of chemistry. In the work, Boyle present his hypothesis that every phenomenon be the result of collisions of particles in motion. Boyle appeal to chemists to experiment and assert that experiments deny the limiting of chemical elements to only the classic four: earth, fire, air, and water. He also plead that chemistry should cease to be subservient to medicine or to alchemy, and rise to the status of a science. Importantly, he advocate a rigorous approach to scientific experiment: he believe all theories must be test experimentally before be regard as true. The work contain some of the earliest modern ideas of atoms, molecules, and chemical reaction, and mark the beginning of the history of modern chemistry.",0
Modern history,https://en.wikipedia.org/wiki/Modern_history,"In China, urbanization increase as the population grow and as the division of labor grow more complex. Large urban centers, such as Nanjing and Beijing, also contribute to the growth of private industry. In particular, small-scale industries grow up, often specialize in paper, silk, cotton, and porcelain goods. For the most part, however, relatively small urban centers with markets proliferate around the country. Town markets mainly trade food, with some necessary manufactures such as pins or oil. Despite the xenophobia and intellectual introspection characteristic of the increasingly popular new school of neo-Confucianism, China under the early Ming dynasty be not isolated. Foreign trade and other contacts with the outside world, particularly Japan, increase considerably. Chinese merchants explore all of the Indian Ocean, reach East Africa with the treasure voyages of Zheng He.",0
Chemistry,https://en.wikipedia.org/wiki/History_of_chemistry,"While many of Lavoisier's partners were influential for the advancement of chemistry as a scientific discipline, his wife Marie-Anne Lavoisier was arguably the most influential of them all. Upon their marriage, Mme. Lavoisier began to study chemistry, English, and drawing in order to help her husband in his work either by translating papers into English, a language which Lavoisier did not know, or by keeping records and drawing the various apparatuses that Lavoisier used in his labs.[55] Through her ability to read and translate articles from Britain for her husband, Lavoisier had access knowledge from many of the chemical advances happening outside of his lab.[55] Furthermore, Mme. Lavoisier kept records of Lavoisier's work and ensured that his works were published.[55] The first sign of Marie-Anne's true potential as a chemist in Lavoisier's lab came when she was translating a book by the scientist Richard Kirwan. While translating, she stumbled upon and corrected multiple errors. When she presented her translation, along with her notes to Lavoisier [55] Her edits and contributions led to Lavoisier's refutation of the theory of phlogiston.",1
Scientific method,https://en.wikipedia.org/wiki/History_of_scientific_method,"Earlier, in The Canon of Medicine (1025), Avicenna was also the first to describe what is essentially methods of agreement, difference and concomitant variation which are critical to inductive logic and the scientific method.[40][41][42] However, unlike his contemporary al-Biruni's scientific method, in which ""universals came out of practical, experimental work"" and ""theories are formulated after discoveries"", Avicenna developed a scientific procedure in which ""general and universal questions came first and led to experimental work.""[36] Due to the differences between their methods, al-Biruni referred to himself as a mathematical scientist and to Avicenna as a philosopher, during a debate between the two scholars.[43]",1
History of India,https://en.wikipedia.org/wiki/History_of_India,"The Sikh Empire, ruled by members of the Sikh religion, was a political entity that governed the Northwestern regions of the Indian Subcontinent. The empire, based around the Punjab region, existed from 1799 to 1849. It was forged, on the foundations of the Khalsa, under the leadership of Maharaja Ranjit Singh (1780–1839) from an array of autonomous Punjabi Misls.",1
Renaissance,https://en.wikipedia.org/wiki/Renaissance,"Humanist scholars shaped the intellectual landscape throughout the early modern period. Political philosophers such as Niccolò Machiavelli and Thomas More revived the ideas of Greek and Roman thinkers and applied them in critiques of contemporary government. Pico della Mirandola wrote the ""manifesto"" of the Renaissance, the Oration on the Dignity of Man, a vibrant defence of thinking. Matteo Palmieri (1406–1475), another humanist, is most known for his work Della vita civile (""On Civic Life""; printed 1528), which advocated civic humanism, and for his influence in refining the Tuscan vernacular to the same level as Latin. Palmieri drew on Roman philosophers and theorists, especially Cicero, who, like Palmieri, lived an active public life as a citizen and official, as well as a theorist and philosopher and also Quintilian. Perhaps the most succinct expression of his perspective on humanism is in a 1465 poetic work La città di vita, but an earlier work, Della vita civile (On Civic Life), is more wide-ranging. Composed as a series of dialogues set in a country house in the Mugello countryside outside Florence during the plague of 1430, Palmieri expounds on the qualities of the ideal citizen. The dialogues include ideas about how children develop mentally and physically, how citizens can conduct themselves morally, how citizens and states can ensure probity in public life, and an important debate on the difference between that which is pragmatically useful and that which is honest.",1
Industrial Age,https://en.wikipedia.org/wiki/Industrial_Revolution,"The demand for cotton present an opportunity to planters in the Southern United States, who think upland cotton would be a profitable crop if a better way could be find to remove the seed. Eli Whitney respond to the challenge by invent the inexpensive cotton gin. With a cotton gin a man could remove seed from as much upland cotton in one day as would have previously take a woman work two months to process at one pound per day.[ 15]",0
